lng,lat
-122.253285144,37.766352292
-122.253305341,37.7663611785
-122.253324692,37.7663702791
-122.253344058,37.7663790814
-122.25337477,37.7663925768
-122.253403304,37.766405564
-122.253432024,37.7664186037
-122.253459782,37.7664310765
-122.253486439,37.7664430741
-122.253511718,37.7664545496
-122.253535933,37.7664655091
-122.253558721,37.7664758415
-122.253580207,37.7664855434
-122.253600517,37.766494798
-122.25362543,37.7665060906
-122.253647869,37.7665162811
-122.253667882,37.7665253445
-122.253689117,37.7665350155
-122.253709407,37.7665442978
-122.253729514,37.7665535011
-122.253749255,37.7665624462
-122.253768975,37.7665712686
-122.253789087,37.7665802786
-122.253809881,37.7665897016
-122.253830801,37.7665990289
-122.253854518,37.7666099251
-122.253875074,37.766619382
-122.253897828,37.7666298217
-122.253922062,37.7666410007
-122.253947615,37.7666527928
-122.2539678,37.7666620625
-122.253989047,37.7666718379
-122.254011228,37.7666816092
-122.254033355,37.7666912669
-122.254057294,37.7667015435
-122.254081954,37.7667122085
-122.254108059,37.7667234397
-122.25413435,37.7667348924
-122.25416084,37.7667459632
-122.254189324,37.7667581707
-122.254217218,37.7667704618
-122.25424619,37.7667830115
-122.254275147,37.7667955814
-122.254304636,37.766808144
-122.254324502,37.7668166254
-122.254345332,37.7668253605
-122.254364985,37.7668339818
-122.254385437,37.7668425777
-122.254405941,37.7668514371
-122.254427447,37.7668604715
-122.254448333,37.7668694508
-122.254468914,37.7668783542
-122.254489601,37.7668875378
-122.254510339,37.7668965581
-122.254531216,37.7669057784
-122.254552335,37.7669151622
-122.254573378,37.7669245472
-122.254594147,37.7669339108
-122.254615229,37.7669434744
-122.254635884,37.7669529433
-122.25465718,37.7669624679
-122.254678581,37.7669722056
-122.254699492,37.7669815001
-122.254720775,37.7669909047
-122.254742024,37.7670008533
-122.254763551,37.7670105105
-122.254784831,37.7670198993
-122.254806237,37.7670294161
-122.254828395,37.7670391244
-122.254850443,37.7670487917
-122.254872483,37.7670584017
-122.254894837,37.7670681327
-122.25491706,37.7670779371
-122.254939169,37.7670876832
-122.254961715,37.767097592
-122.254983209,37.7671070906
-122.255005192,37.7671168376
-122.25502731,37.7671266232
-122.25504961,37.767136517
-122.255071972,37.767146346
-122.25509453,37.7671560597
-122.255117116,37.7671657639
-122.255139898,37.7671756296
-122.255162635,37.7671855024
-122.255186062,37.767195392
-122.255209187,37.7672054448
-122.255232566,37.7672156021
-122.255256072,37.7672258803
-122.255279442,37.7672361317
-122.255302984,37.7672464379
-122.25532641,37.7672564671
-122.255349639,37.7672667167
-122.255373023,37.7672769704
-122.255395469,37.767286927
-122.255418494,37.767297127
-122.255442071,37.7673076231
-122.255464901,37.7673177234
-122.255487565,37.7673278891
-122.255510348,37.7673379768
-122.255533314,37.7673482483
-122.255555545,37.767358144
-122.255577604,37.7673680435
-122.255599931,37.7673780437
-122.255622604,37.767388395
-122.255645215,37.7673986576
-122.255668048,37.7674088721
-122.255691739,37.7674194641
-122.255714833,37.7674298431
-122.255737234,37.7674400352
-122.255758407,37.7674495915
-122.255780453,37.7674595302
-122.25580175,37.7674690002
-122.255823321,37.7674789883
-122.255844881,37.7674884275
-122.255866622,37.7674983217
-122.255888042,37.7675081279
-122.25590923,37.7675177504
-122.255930954,37.7675272225
-122.255952165,37.7675367632
-122.255973167,37.7675461372
-122.255994342,37.7675557689
-122.256014453,37.7675650887
-122.256035588,37.7675745018
-122.256057129,37.7675840508
-122.256077468,37.7675934878
-122.256097693,37.7676025071
-122.256118533,37.7676116955
-122.256140776,37.7676217472
-122.256162594,37.7676313806
-122.256184069,37.767640997
-122.256204335,37.767650155
-122.256224497,37.7676593
-122.256244746,37.7676684984
-122.256264844,37.7676774422
-122.256285984,37.7676870276
-122.256306309,37.7676958879
-122.256327373,37.7677052416
-122.256348706,37.7677145464
-122.256370161,37.7677239825
-122.256390774,37.7677329229
-122.256412119,37.7677423512
-122.256431717,37.7677518115
-122.256452718,37.7677611914
-122.256473919,37.7677705295
-122.256495153,37.7677799258
-122.256516363,37.7677892832
-122.256537992,37.767798572
-122.256559632,37.7678081624
-122.256581445,37.7678177158
-122.256602956,37.7678271796
-122.256624828,37.7678369903
-122.25664676,37.7678465947
-122.256668137,37.7678563141
-122.256690063,37.7678660509
-122.256711962,37.7678756922
-122.25673353,37.7678855474
-122.256755579,37.7678951481
-122.256777539,37.7679049688
-122.256799888,37.7679141319
-122.256822201,37.7679239395
-122.256844301,37.7679335391
-122.256866095,37.7679430449
-122.256888163,37.7679525989
-122.256910684,37.7679620643
-122.256932834,37.7679719572
-122.25695487,37.7679816633
-122.256976804,37.7679912053
-122.256998606,37.7680007476
-122.257021089,37.7680105552
-122.257043089,37.7680202597
-122.257064936,37.768029795
-122.257086805,37.7680395243
-122.257108245,37.7680491644
-122.257130156,37.7680589354
-122.257151462,37.7680684069
-122.25717293,37.7680779707
-122.257193947,37.7680874989
-122.257214868,37.7680968458
-122.25723545,37.768106002
-122.257255903,37.7681152565
-122.257276065,37.7681242872
-122.257296014,37.7681333744
-122.257315909,37.7681422543
-122.257345496,37.7681555934
-122.257374633,37.768168626
-122.257403778,37.7681816205
-122.25743234,37.7681943308
-122.257460585,37.7682069192
-122.257488712,37.7682194664
-122.257517042,37.7682319418
-122.257543782,37.7682439055
-122.257571665,37.7682560953
-122.257598684,37.7682679567
-122.257625503,37.7682797346
-122.257652601,37.7682916059
-122.257678462,37.7683030794
-122.257705053,37.7683147966
-122.257729204,37.7683257025
-122.257755256,37.7683376966
-122.25778133,37.7683499788
-122.257806538,37.7683616995
-122.257832195,37.7683737205
-122.257857737,37.768385653
-122.257882503,37.7683972707
-122.257907077,37.7684087292
-122.257931804,37.7684203479
-122.257955697,37.7684314539
-122.257979004,37.7684423641
-122.258002223,37.7684530588
-122.258023972,37.768463425
-122.258045096,37.7684730811
-122.258064928,37.7684823992
-122.258089978,37.768493876
-122.258112071,37.7685040953
-122.258132089,37.7685137115
-122.258153639,37.7685260458
-122.258170794,37.7685400966
-122.258183215,37.7685565393
-122.258190306,37.7685750611
-122.258192732,37.7685959525
-122.258190763,37.7686140204
-122.258185958,37.7686341863
-122.25817761,37.7686563219
-122.258168897,37.7686740947
-122.258158489,37.7686928331
-122.258146936,37.7687127141
-122.25813423,37.7687331815
-122.258120802,37.7687547672
-122.258106264,37.7687778241
-122.258091178,37.7688012241
-122.25807577,37.7688256409
-122.258065303,37.768842114
-122.258054925,37.7688586688
-122.258044237,37.7688754663
-122.258033182,37.7688922817
-122.258022676,37.7689088629
-122.258011269,37.7689254113
-122.257999331,37.7689426179
-122.257987197,37.768960095
-122.257975109,37.7689771889
-122.25796308,37.7689940908
-122.257950944,37.7690109848
-122.257938717,37.7690279659
-122.257926304,37.7690452273
-122.257913676,37.7690624005
-122.257901067,37.7690794234
-122.257888531,37.7690966258
-122.257876028,37.7691134689
-122.257863294,37.7691304525
-122.257850693,37.7691475215
-122.257838144,37.7691645932
-122.257826527,37.7691810787
-122.257809945,37.7692038514
-122.257794956,37.7692250595
-122.257780851,37.7692443767
-122.257767294,37.769261404
-122.25774988,37.7692805456
-122.257732821,37.7692955955
-122.257715233,37.7693079125
-122.257692237,37.7693197845
-122.257668185,37.7693281894
-122.257643237,37.7693324274
-122.257617953,37.7693331092
-122.257591647,37.7693299481
-122.25756915,37.7693244476
-122.257545692,37.7693163362
-122.257520212,37.7693068082
-122.257493084,37.769296226
-122.25747222,37.7692875159
-122.257449258,37.769278115
-122.257426304,37.7692687065
-122.257401675,37.7692579782
-122.257377235,37.7692472663
-122.257351633,37.7692357976
-122.257326932,37.7692243179
-122.257301094,37.7692132238
-122.257275773,37.7692016969
-122.257250791,37.7691901739
-122.257225977,37.7691791376
-122.257200602,37.7691671272
-122.257175525,37.7691551615
-122.257150189,37.7691428944
-122.257124785,37.7691307537
-122.257099987,37.7691187601
-122.257074432,37.7691067584
-122.25704843,37.7690950024
-122.25702231,37.7690834202
-122.256995608,37.7690716199
-122.25696838,37.7690595987
-122.256942206,37.7690478441
-122.256914358,37.7690360383
-122.256887109,37.7690242572
-122.25686004,37.7690126619
-122.256832507,37.7690010973
-122.256805827,37.7689896236
-122.256778578,37.7689781001
-122.256750697,37.7689662182
-122.256723095,37.768954517
-122.256695215,37.7689427354
-122.256667989,37.7689312138
-122.256640219,37.7689191101
-122.2566123,37.7689070784
-122.256585173,37.7688953486
-122.256558991,37.7688837945
-122.256530503,37.7688718067
-122.256503011,37.7688599741
-122.256475303,37.7688482359
-122.256447988,37.7688364105
-122.256421037,37.7688248719
-122.256394458,37.7688133731
-122.256367706,37.7688017936
-122.25634091,37.7687899697
-122.256314894,37.768778148
-122.256290723,37.7687670205
-122.2562682,37.7687564449
-122.256247491,37.7687470053
-122.256222374,37.7687352929
-122.256200388,37.768725145
-122.256177596,37.7687146222
-122.256156441,37.768704961
-122.256136464,37.768695719
-122.256114277,37.7686855909
-122.256094355,37.7686765804
-122.25607435,37.7686674312
-122.256049949,37.7686567745
-122.256028362,37.7686473188
-122.256004788,37.7686369389
-122.255979244,37.7686256705
-122.255959225,37.7686168864
-122.255938287,37.7686078051
-122.255917243,37.7685986542
-122.2558945,37.7685888162
-122.255869865,37.7685781935
-122.255845646,37.7685677714
-122.255820732,37.7685571387
-122.255794178,37.768545827
-122.255768154,37.7685345045
-122.255739926,37.7685223734
-122.255713661,37.768510857
-122.255688627,37.7684996395
-122.25566214,37.7684877529
-122.255635471,37.7684758575
-122.255607862,37.7684637039
-122.255580675,37.768451182
-122.255552605,37.7684384755
-122.255524991,37.7684260819
-122.255496403,37.768413252
-122.255467455,37.7683999595
-122.255438216,37.7683864261
-122.255408977,37.7683730141
-122.255380369,37.7683603621
-122.25535017,37.7683465767
-122.255322081,37.7683338498
-122.255292993,37.7683205844
-122.255263306,37.7683071608
-122.255234234,37.7682940438
-122.255205858,37.7682809615
-122.255177116,37.7682676283
-122.255145651,37.76825353
-122.255117593,37.7682406932
-122.255098302,37.768231599
-122.255068617,37.7682186871
-122.255048805,37.768209385
-122.25501843,37.7681958294
-122.255000086,37.7681874101
-122.254969689,37.768174202
-122.254949909,37.7681653992
-122.254920797,37.7681522326
-122.254891734,37.768139129
-122.254863125,37.768126449
-122.254834959,37.7681137094
-122.254807219,37.7681010713
-122.254779391,37.7680884224
-122.254752078,37.7680762275
-122.254725013,37.7680637054
-122.254698939,37.7680517245
-122.254672712,37.7680400233
-122.254647249,37.768028332
-122.254623519,37.7680172679
-122.254601451,37.7680070699
-122.254580788,37.7679974421
-122.254555263,37.7679858455
-122.254533461,37.7679756949
-122.254509791,37.7679651565
-122.25448767,37.7679549878
-122.254467437,37.7679461756
-122.254447078,37.767937176
-122.254424566,37.7679272614
-122.254400558,37.7679167871
-122.25437855,37.7679071673
-122.254354556,37.7678967315
-122.254329468,37.7678855923
-122.254303586,37.7678741112
-122.254276973,37.76786256
-122.254256486,37.7678535344
-122.254235813,37.767844206
-122.254214929,37.767834761
-122.254193129,37.7678251268
-122.254171278,37.7678158044
-122.254148164,37.7678051986
-122.254124974,37.76779521
-122.254100783,37.767784853
-122.254076442,37.7677741333
-122.25405162,37.767763328
-122.254025903,37.7677522215
-122.254000447,37.7677413576
-122.253974941,37.7677303928
-122.253949764,37.7677193446
-122.253924755,37.7677088277
-122.253899622,37.7676980015
-122.2538753,37.7676875019
-122.253851552,37.7676774299
-122.253828345,37.7676675903
-122.253806414,37.7676581257
-122.253786249,37.7676493703
-122.253759864,37.7676382121
-122.253735508,37.7676277084
-122.253714412,37.7676185802
-122.253690991,37.767608472
-122.253669756,37.7675993429
-122.253649684,37.7675907008
-122.253628748,37.7675816867
-122.253608403,37.7675728341
-122.25358846,37.767563805
-122.253568215,37.7675549807
-122.253546052,37.7675456566
-122.253521853,37.7675352217
-122.253499903,37.7675255652
-122.253475972,37.7675150549
-122.253450566,37.7675036284
-122.253430458,37.7674947012
-122.253409543,37.7674854807
-122.253387704,37.7674755971
-122.253365323,37.7674655781
-122.253342077,37.7674551874
-122.253318091,37.7674446332
-122.253293525,37.7674338135
-122.253267663,37.7674225324
-122.253241452,37.7674109808
-122.25321558,37.7673991881
-122.25318864,37.7673870451
-122.253160597,37.7673743627
-122.253133485,37.7673621144
-122.253104608,37.7673492193
-122.253077087,37.7673368469
-122.253049588,37.7673243784
-122.253020228,37.7673116416
-122.2529919,37.7672990259
-122.252963656,37.7672868681
-122.252934217,37.7672735582
-122.252905858,37.7672611123
-122.252876979,37.7672487532
-122.252848475,37.7672355332
-122.252818963,37.7672218331
-122.252788854,37.7672075657
-122.252759699,37.767194956
-122.252730317,37.7671821757
-122.252700843,37.7671693124
-122.252671504,37.7671565466
-122.252642216,37.7671436989
-122.252613212,37.7671308079
-122.252583817,37.7671179594
-122.252554482,37.7671049282
-122.252525232,37.7670918315
-122.252495699,37.767078842
-122.252466256,37.7670657701
-122.252436891,37.7670527044
-122.252407421,37.7670395932
-122.252378232,37.7670266152
-122.252348964,37.767013514
-122.252319548,37.7670004104
-122.252291074,37.766987612
-122.252261809,37.7669744144
-122.252232962,37.7669612131
-122.252203626,37.7669478192
-122.252175284,37.766935002
-122.252146394,37.7669219268
-122.25211692,37.7669085391
-122.252087444,37.7668952665
-122.252057718,37.7668821357
-122.252037958,37.7668731023
-122.25201761,37.7668640616
-122.251997541,37.766855006
-122.25197726,37.7668460745
-122.251957085,37.7668371307
-122.251936426,37.7668278735
-122.251916368,37.7668189688
-122.251895578,37.7668097145
-122.251874901,37.7668005022
-122.251854267,37.7667913298
-122.251833696,37.7667822599
-122.251812639,37.7667730044
-122.25179218,37.7667639795
-122.251771343,37.7667548553
-122.251750685,37.7667457181
-122.251730018,37.7667365229
-122.251709563,37.7667274059
-122.251689316,37.7667184974
-122.251668575,37.7667093249
-122.251648129,37.7667004152
-122.251627211,37.7666912259
-122.251606463,37.7666820152
-122.251586012,37.7666729437
-122.251566226,37.7666642243
-122.251545894,37.7666553337
-122.251525967,37.7666466551
-122.251495623,37.7666331234
-122.251467073,37.7666208193
-122.25143774,37.7666078004
-122.251408711,37.7665950184
-122.251379758,37.7665824813
-122.251351706,37.7665702832
-122.251323616,37.7665583572
-122.25129573,37.7665461479
-122.251268126,37.7665342359
-122.251241601,37.7665224464
-122.25121409,37.7665108675
-122.251187545,37.7664991366
-122.251160581,37.7664876601
-122.25113414,37.7664761944
-122.251108127,37.7664652391
-122.251082286,37.7664542131
-122.251056539,37.7664429965
-122.25103118,37.7664320954
-122.25100586,37.7664209467
-122.250980574,37.7664094773
-122.250955723,37.7663985155
-122.250931189,37.7663877292
-122.250907612,37.7663774293
-122.250885865,37.7663682077
-122.250864543,37.7663586615
-122.250845195,37.7663498864
-122.250821163,37.766338941
-122.250800413,37.7663292132
-122.250775523,37.7663186459
-122.250753046,37.7663088228
-122.25073221,37.7662997987
-122.250711342,37.7662903976
-122.250691628,37.7662816017
-122.250711632,37.7662905363
-122.250690734,37.7662812695
-122.250667221,37.7662710844
-122.250644405,37.7662609152
-122.250623284,37.7662517926
-122.250600365,37.7662418491
-122.250575703,37.7662312598
-122.2505493,37.7662197089
-122.250528735,37.7662104559
-122.250507436,37.7662007308
-122.250485316,37.7661906943
-122.250463162,37.766180221
-122.250438812,37.766169104
-122.250415066,37.7661580933
-122.250390773,37.7661465591
-122.250365905,37.7661348622
-122.250343739,37.7661236195
-122.250319613,37.7661126702
-122.250291615,37.7660989215
-122.250263615,37.7660855649
-122.250237591,37.7660731507
-122.250209829,37.7660601802
-122.250183258,37.7660482326
-122.25015425,37.766036088
-122.25012804,37.7660246554
-122.250099067,37.7660127312
-122.250069937,37.7660006742
-122.250040391,37.7659887553
-122.250011076,37.7659765895
-122.249981699,37.7659642339
-122.249952528,37.7659520087
-122.249923664,37.7659398041
-122.249894669,37.7659273614
-122.249866205,37.7659150563
-122.249837496,37.765902015
-122.249808631,37.7658897469
-122.249779942,37.7658770325
-122.249752228,37.7658651942
-122.249722805,37.7658520553
-122.249693578,37.7658396469
-122.249675728,37.7658328685
-122.249653913,37.7658226874
-122.249633267,37.7658141077
-122.249613849,37.7658050269
-122.249592307,37.7657955444
-122.24957293,37.7657868725
-122.249552009,37.765777773
-122.249529963,37.7657675568
-122.249509889,37.7657586975
-122.249489454,37.7657496157
-122.249469814,37.7657411739
-122.249448708,37.765731715
-122.249428315,37.7657226526
-122.249396938,37.7657087515
-122.249376675,37.7657000731
-122.249356955,37.7656913523
-122.249336822,37.765682422
-122.249306816,37.7656687785
-122.249277483,37.7656555462
-122.24924744,37.7656419005
-122.249218267,37.7656291956
-122.249188968,37.7656157869
-122.249160008,37.7656032088
-122.249131452,37.7655902413
-122.249103266,37.7655773631
-122.249074604,37.7655648861
-122.249046035,37.7655521816
-122.249016669,37.7655394884
-122.248988542,37.7655268618
-122.248960299,37.7655139803
-122.24893259,37.7655015801
-122.248904304,37.7654888365
-122.248876535,37.765476448
-122.248848985,37.7654640817
-122.248820158,37.7654514742
-122.248792531,37.7654387277
-122.24876455,37.7654261366
-122.24873515,37.7654129609
-122.248708904,37.7654017349
-122.248679497,37.7653884046
-122.248652495,37.7653768264
-122.248623282,37.7653640124
-122.248596963,37.7653527753
-122.248567753,37.7653402402
-122.248540149,37.7653284375
-122.248511405,37.7653166482
-122.248484695,37.7653053268
-122.248455736,37.7652929275
-122.24842807,37.7652816161
-122.248402094,37.765270838
-122.248376838,37.7652604426
-122.248351085,37.7652493842
-122.248325214,37.7652383671
-122.248300398,37.7652278457
-122.248275561,37.7652168565
-122.248251072,37.765205922
-122.248227998,37.7651958419
-122.248204353,37.7651849769
-122.24818178,37.7651746924
-122.2481593,37.7651648064
-122.248138128,37.7651552968
-122.248117607,37.7651459578
-122.248091897,37.7651343854
-122.248068145,37.7651237649
-122.248046265,37.7651139444
-122.248026777,37.7651049436
-122.248004398,37.7650949554
-122.247983009,37.7650856222
-122.247961992,37.7650762497
-122.247942003,37.7650672284
-122.247921514,37.7650582101
-122.247901244,37.7650498423
-122.247880994,37.7650413071
-122.247860205,37.7650305035
-122.247840501,37.7650177418
-122.247823771,37.7650037617
-122.247812286,37.7649860159
-122.247807187,37.7649674851
-122.247807698,37.7649488833
-122.247813877,37.7649279493
-122.247824579,37.7649086495
-122.247835046,37.7648916398
-122.247847115,37.7648731058
-122.247860536,37.7648533978
-122.247874603,37.7648324329
-122.247885206,37.7648168388
-122.247896373,37.7648006189
-122.247907934,37.7647841814
-122.247919129,37.7647677405
-122.247931475,37.7647508489
-122.2479441,37.764733348
-122.247956875,37.7647166666
-122.24796904,37.7647002666
-122.247981058,37.7646837509
-122.247993897,37.7646663633
-122.248005948,37.7646501541
-122.248019306,37.7646317254
-122.248031045,37.7646151232
-122.248043831,37.7645975625
-122.248056786,37.7645799168
-122.248070791,37.7645605409
-122.248085969,37.7645401886
-122.248097201,37.7645252945
-122.248108784,37.7645100659
-122.248121933,37.7644926848
-122.248133397,37.7644766037
-122.248149277,37.7644555526
-122.248160895,37.764440305
-122.248173356,37.7644232733
-122.248186171,37.7644062736
-122.248199657,37.7643879326
-122.248213189,37.7643691665
-122.248225891,37.7643518828
-122.248242372,37.7643303357
-122.24825434,37.764313765
-122.248266866,37.7642963527
-122.248278852,37.7642793318
-122.248289759,37.7642635921
-122.248300895,37.7642474877
-122.248312267,37.7642299433
-122.24832042,37.764210742
-122.248324847,37.7641916097
-122.248325354,37.7641699949
-122.24832245,37.7641516402
-122.248315957,37.7641333186
-122.248311341,37.7641238724
-122.248298955,37.7641057701
-122.248282674,37.7640886915
-122.248262703,37.764072838
-122.248238848,37.7640581487
-122.248219608,37.764047281
-122.24819857,37.7640365784
-122.248176559,37.7640256798
-122.248153035,37.764014759
-122.248128511,37.7640035248
-122.248102978,37.7639918172
-122.248077,37.7639799734
-122.248050117,37.7639679145
-122.248022985,37.7639555279
-122.247995678,37.7639434337
-122.247967398,37.7639310111
-122.247939115,37.763918718
-122.24791028,37.7639063759
-122.247881204,37.7638937858
-122.247852166,37.7638813019
-122.247823253,37.7638687349
-122.247793714,37.7638558956
-122.247764433,37.7638431295
-122.24773423,37.7638300555
-122.247705426,37.763817625
-122.247676519,37.7638048842
-122.247647322,37.7637920067
-122.247617667,37.7637788812
-122.247597975,37.7637701054
-122.247578198,37.7637613266
-122.247558375,37.7637523915
-122.24753832,37.763743481
-122.247518241,37.7637344623
-122.247498605,37.7637256253
-122.247478268,37.7637164528
-122.247456852,37.7637068575
-122.247436642,37.7636977882
-122.247415848,37.7636884936
-122.247395584,37.7636791616
-122.24737631,37.7636703789
-122.247355987,37.7636612781
-122.247336437,37.763652365
-122.247316872,37.7636435045
-122.247297288,37.7636344551
-122.247276755,37.7636252564
-122.247256672,37.7636162539
-122.24723691,37.76360731
-122.247216334,37.7635982437
-122.247196688,37.7635894378
-122.247176349,37.7635804946
-122.24715588,37.7635714916
-122.247135965,37.7635627434
-122.247115644,37.7635537646
-122.247095098,37.7635447494
-122.247075052,37.7635359129
-122.247054099,37.7635268589
-122.247034106,37.7635180706
-122.247013204,37.7635089876
-122.246992699,37.7635000886
-122.246972174,37.7634911656
-122.246951584,37.7634821556
-122.246931513,37.7634732589
-122.246911318,37.7634644669
-122.246891172,37.7634556168
-122.246870241,37.7634463841
-122.246849826,37.7634374139
-122.246829055,37.7634281494
-122.246808198,37.7634189573
-122.246786818,37.7634094074
-122.246766219,37.7634002404
-122.246749257,37.7633924835
-122.246729667,37.7633835923
-122.246710232,37.7633747358
-122.246688455,37.7633649891
-122.246665455,37.7633547371
-122.246643542,37.7633449108
-122.246621076,37.7633348391
-122.246599929,37.763325463
-122.246579774,37.7633163907
-122.246560685,37.7633079419
-122.246541009,37.7632990397
-122.246519679,37.7632896647
-122.246499516,37.76328074
-122.246477929,37.7632712399
-122.246457451,37.763262211
-122.246437195,37.7632532304
-122.246416984,37.763244287
-122.246396269,37.763235024
-122.246375885,37.7632260436
-122.24635581,37.7632168206
-122.246336464,37.7632081266
-122.24631565,37.763198833
-122.24629675,37.7631906566
-122.246265564,37.7631768039
-122.246237172,37.7631642121
-122.246207065,37.7631508227
-122.246177604,37.763137677
-122.246148583,37.7631248928
-122.24611926,37.763111804
-122.246092477,37.7630998627
-122.246063907,37.7630871877
-122.2460361,37.7630748132
-122.246009065,37.7630628444
-122.24598367,37.7630516781
-122.24595846,37.7630404587
-122.245933759,37.7630294793
-122.245909945,37.7630188531
-122.245886995,37.7630086475
-122.245865022,37.7629988904
-122.245843769,37.762989442
-122.245817873,37.7629780617
-122.245793696,37.7629673676
-122.245772455,37.762957884
-122.245748764,37.7629474094
-122.245728941,37.7629385829
-122.245708421,37.7629295693
-122.245686711,37.7629199261
-122.245666468,37.7629111194
-122.245646865,37.7629024611
-122.245624141,37.7628947585
-122.245601328,37.7628921822
-122.245578761,37.7628934012
-122.245554882,37.7628984636
-122.245531159,37.762906189
-122.245508871,37.7629167506
-122.245488095,37.7629299013
-122.245469408,37.7629456742
-122.245452496,37.7629633115
-122.245439744,37.7629797396
-122.245426009,37.7629996004
-122.245414899,37.7630151132
-122.24540325,37.7630325048
-122.245390943,37.7630508907
-122.245378393,37.7630700404
-122.245365682,37.7630893431
-122.245353101,37.7631087177
-122.245340212,37.7631283199
-122.245327302,37.7631478776
-122.245314278,37.7631675078
-122.245301055,37.7631872908
-122.245287635,37.7632072809
-122.245273916,37.7632274783
-122.24526004,37.7632477427
-122.245245859,37.76326838
-122.245231803,37.7632885803
-122.245217819,37.7633088843
-122.24520385,37.7633290242
-122.245189873,37.7633488268
-122.245176299,37.7633684758
-122.24516255,37.7633882546
-122.245149002,37.7634070988
-122.245135993,37.7634253224
-122.245123527,37.7634429414
-122.245111267,37.7634604625
-122.245099848,37.763476642
-122.245088494,37.7634929687
-122.245074443,37.763513453
-122.245061893,37.7635324215
-122.245048709,37.7635512911
-122.245037029,37.7635681476
-122.245024134,37.7635873195
-122.245012523,37.7636043335
-122.245000351,37.7636221366
-122.244988848,37.7636389949
-122.244977077,37.7636566496
-122.244966831,37.7636728208
-122.244954976,37.7636897751
-122.244943406,37.7637062844
-122.244930865,37.763725681
-122.24491939,37.7637420169
-122.244907139,37.763760305
-122.244893707,37.7637795895
-122.244878455,37.7637998919
-122.244866976,37.7638156569
-122.244854775,37.7638314201
-122.244839553,37.7638515077
-122.244826202,37.763870106
-122.244814255,37.7638866752
-122.244801628,37.7639040109
-122.244790241,37.7639198113
-122.244777896,37.7639372143
-122.244765704,37.763954108
-122.244753679,37.7639709688
-122.24474199,37.7639874132
-122.244730403,37.7640041365
-122.244718487,37.7640217273
-122.244705562,37.764040818
-122.244693687,37.7640582014
-122.24468077,37.7640769192
-122.24466894,37.7640938949
-122.244655817,37.7641127101
-122.244641151,37.7641332948
-122.244629498,37.764149648
-122.244617129,37.7641669229
-122.244604376,37.7641844392
-122.24459151,37.7642021055
-122.24457881,37.7642198002
-122.244566569,37.7642372512
-122.2445542,37.7642551251
-122.244542352,37.7642725082
-122.244530839,37.7642893852
-122.244519914,37.7643058243
-122.244505834,37.7643270477
-122.2444926,37.7643474268
-122.244479885,37.7643671882
-122.244467533,37.7643870428
-122.244454663,37.7644063631
-122.244441412,37.7644257974
-122.24442818,37.7644448094
-122.244414514,37.7644640441
-122.244401411,37.7644833203
-122.244390638,37.7645026618
-122.244382778,37.7645228519
-122.244378093,37.7645431955
-122.244378029,37.76456379
-122.244382147,37.7645848999
-122.244390751,37.7646054678
-122.244403518,37.7646249627
-122.244420481,37.764642978
-122.244441633,37.7646598704
-122.244459953,37.7646718165
-122.244479428,37.7646830249
-122.244500378,37.7646939337
-122.244522408,37.7647048024
-122.24454518,37.7647157049
-122.244568843,37.7647268853
-122.244593102,37.7647381828
-122.244617665,37.7647494726
-122.244642972,37.7647609863
-122.244668548,37.7647724602
-122.244694336,37.7647842274
-122.244720094,37.7647959113
-122.244746059,37.7648074808
-122.244772667,37.7648190893
-122.244799136,37.7648305665
-122.244826373,37.7648422636
-122.2448539,37.764854007
-122.244881721,37.7648658053
-122.244909785,37.7648777907
-122.244938061,37.7648901812
-122.244966983,37.7649021423
-122.244996094,37.7649147129
-122.245025294,37.7649274593
-122.24505479,37.764940589
-122.245074864,37.7649492337
-122.245094662,37.7649580293
-122.245114742,37.7649669395
-122.245134752,37.7649761213
-122.245155287,37.7649850995
-122.245175832,37.7649941222
-122.245196426,37.765003345
-122.245216785,37.7650125273
-122.245238064,37.7650219465
-122.24525917,37.7650313305
-122.245280058,37.765040666
-122.245300362,37.7650498896
-122.245322256,37.7650593929
-122.245343388,37.765068817
-122.245364975,37.7650784002
-122.24538672,37.7650880567
-122.24540856,37.7650976148
-122.245429737,37.7651071035
-122.245452176,37.7651168274
-122.245474688,37.7651265523
-122.245496289,37.7651359841
-122.245515436,37.7651450592
-122.245537104,37.7651545893
-122.245557867,37.7651639059
-122.245579176,37.7651734209
-122.245599977,37.7651829971
-122.245621596,37.7651926019
-122.245643402,37.7652022667
-122.245664725,37.7652119041
-122.245686253,37.7652215737
-122.245707875,37.7652312898
-122.245729532,37.765240825
-122.245751215,37.7652504845
-122.245773266,37.7652603609
-122.245794992,37.7652701233
-122.245816486,37.7652796378
-122.245838322,37.7652889445
-122.245859715,37.7652988268
-122.245881376,37.7653084347
-122.245902786,37.7653183376
-122.245924636,37.7653279854
-122.245946453,37.7653376401
-122.245968337,37.7653471444
-122.245989903,37.7653569465
-122.246011898,37.7653667732
-122.246033679,37.7653765593
-122.246055349,37.7653863276
-122.246076788,37.7653960925
-122.246098617,37.7654059149
-122.246120165,37.7654156246
-122.24614173,37.7654252871
-122.246163093,37.7654349018
-122.2461847,37.7654443766
-122.246206212,37.7654538467
-122.246227416,37.7654633313
-122.246248902,37.7654728765
-122.246270193,37.7654823279
-122.24629133,37.7654917817
-122.246312371,37.7655012409
